X1011.gwas.imputed_v3.both_sexes.tsv.bgz X102_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X110001.gwas.imputed_v3.both_sexes.tsv.bgz X1150_1.gwas.imputed_v3.both_sexes.tsv.bgz X1180.gwas.imputed_v3.both_sexes.tsv.bgz X1190.gwas.imputed_v3.both_sexes.tsv.bgz X1210.gwas.imputed_v3.both_sexes.tsv.bgz X1339.gwas.imputed_v3.both_sexes.tsv.bgz X136.gwas.imputed_v3.both_sexes.tsv.bgz X1379.gwas.imputed_v3.both_sexes.tsv.bgz X1418_6.gwas.imputed_v3.both_sexes.tsv.bgz X1438_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X1468_3.gwas.imputed_v3.both_sexes.tsv.bgz X1468_5.gwas.imputed_v3.both_sexes.tsv.bgz X1498.gwas.imputed_v3.both_sexes.tsv.bgz X1508_3.gwas.imputed_v3.both_sexes.tsv.bgz X1518.gwas.imputed_v3.both_sexes.tsv.bgz X1538_1.gwas.imputed_v3.both_sexes.tsv.bgz X1538_2.gwas.imputed_v3.both_sexes.tsv.bgz X2000.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1065.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1074.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1075.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1094.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1111.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1138.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1220.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1226.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1265.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1286.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1309.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1387.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1465.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1473.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1474.gwas.imputed_v3.both_sexes.tsv.bgz X20023_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X20107_1.gwas.imputed_v3.both_sexes.tsv.bgz X20118_11.gwas.imputed_v3.both_sexes.tsv.bgz X20160.gwas.imputed_v3.both_sexes.tsv.bgz X2020.gwas.imputed_v3.both_sexes.tsv.bgz X20489.gwas.imputed_v3.both_sexes.tsv.bgz X20517.gwas.imputed_v3.both_sexes.tsv.bgz X20544_15.gwas.imputed_v3.both_sexes.tsv.bgz X2188.gwas.imputed_v3.both_sexes.tsv.bgz X2395_1.gwas.imputed_v3.both_sexes.tsv.bgz X2395_2.gwas.imputed_v3.both_sexes.tsv.bgz X2644.gwas.imputed_v3.both_sexes.tsv.bgz X2664_5.gwas.imputed_v3.both_sexes.tsv.bgz X2714.gwas.imputed_v3.both_sexes.tsv.bgz X30030_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30070_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30090_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30100_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30150.gwas.imputed_v3.both_sexes.tsv.bgz X30180_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30190_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30220_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30260_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30280_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30520_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X3143_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X3148_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X3581_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X3761_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X4080_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X4105_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X41215_0.gwas.imputed_v3.both_sexes.tsv.bgz X4124_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X46_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X4803_0.gwas.imputed_v3.both_sexes.tsv.bgz X4803_11.gwas.imputed_v3.both_sexes.tsv.bgz X5104_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5108_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5116_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5119_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5133_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5134_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5201_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5254_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5262_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5265_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5983_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5984_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5993.gwas.imputed_v3.both_sexes.tsv.bgz X6138_6.gwas.imputed_v3.both_sexes.tsv.bgz X6141_1.gwas.imputed_v3.both_sexes.tsv.bgz X6145_1.gwas.imputed_v3.both_sexes.tsv.bgz X6149_3.gwas.imputed_v3.both_sexes.tsv.bgz X6155_7.gwas.imputed_v3.both_sexes.tsv.bgz X6160_5.gwas.imputed_v3.both_sexes.tsv.bgz X6164_4.gwas.imputed_v3.both_sexes.tsv.bgz X6177_1.gwas.imputed_v3.both_sexes.tsv.bgz X6177_100.gwas.imputed_v3.both_sexes.tsv.bgz X6177_2.gwas.imputed_v3.both_sexes.tsv.bgz X93_irnt.gwas.imputed_v3.both_sexes.tsv.bgz C3_BREAST_3.gwas.imputed_v3.both_sexes.tsv.bgz C3_MALE_GENITAL.gwas.imputed_v3.both_sexes.tsv.bgz C44.gwas.imputed_v3.both_sexes.tsv.bgz C50.gwas.imputed_v3.both_sexes.tsv.bgz CARDIAC_ARRHYTM.gwas.imputed_v3.both_sexes.tsv.bgz COX_ARTHROSIS.gwas.imputed_v3.both_sexes.tsv.bgz G6_NERPLEX.gwas.imputed_v3.both_sexes.tsv.bgz H7_LENS.gwas.imputed_v3.both_sexes.tsv.bgz I84.gwas.imputed_v3.both_sexes.tsv.bgz I9_IHD.gwas.imputed_v3.both_sexes.tsv.bgz K11_GALLBILPANC.gwas.imputed_v3.both_sexes.tsv.bgz K40.gwas.imputed_v3.both_sexes.tsv.bgz M13_HALLUXVALGUS.gwas.imputed_v3.both_sexes.tsv.bgz XIX_INJURY_POISON.gwas.imputed_v3.both_sexes.tsv.bgz
ENSG00000129595 0.807732 -0.116867 -1.32279 -2.29383 0.519775 -0.55008 0.781319 1.30309 -0.330905 0.723548 -1.75643 -1.96411 0.907222 -0.104664 0.911542 -1.15962 0.866419 -0.011128 1.61332 0.180608 -0.983764 2.37056 0.638245 -0.973534 1.07663 1.50465 0.962539 -1.37716 1.13022 -0.898436 0.564106 -0.98109 -0.731465 0.0644901 -0.421422 -0.373237 -1.51566 -1.78062 -0.0483973 0.0343539 NA -0.382733 0.615437 0.188078 0.365913 -0.159268 0.123264 -1.00188 1.38653 2.02154 -1.0771 2.79998 -1.72504 NA 0.827677 -0.0253463 0.361472 -0.488499 0.357343 0.101484 -1.3334 2.16438 0.347591 1.2659 0.359832 1.23648 -0.657957 0.858541 -1.87334 -0.535332 -0.890586 -0.883707 0.873245 -0.18106 -1.23005 0.199673 -0.0524296 0.636381 -1.25598 -0.0555204 -2.53534 -0.801022 0.234025 0.135379 -0.609744 0.423524 -1.33347 0.480882 1.65987 0.920115 0.355594 1.89846 -1.92108 0.749559 1.43204 -0.087526 -1.20263 -0.967543 -1.03745 -0.0289232 NA -0.757953 1.31727 NA NA -0.0858915 -0.943165 -0.649801 -1.33725
ENSG00000129625 1.16834 2.0327 0.407546 -1.63115 -0.228564 1.25996 -0.956195 -0.753189 2.07032 2.67396 0.555837 0.95104 -0.596436 1.20367 1.10898 -1.04601 1.95809 1.61651 0.0260847 -1.67289 4.10756 -0.198234 0.14749 2.44711 1.11076 -0.285517 0.717156 1.3745 0.131092 1.38679 -1.23475 -1.47853 1.15699 1.68074 -0.175384 5.80181 0.163782 1.07936 1.08861 0.688907 0.590493 0.978701 0.147397 1.72074 -1.41345 1.39437 -1.05109 0.0230759 -0.369929 0.818927 -1.54138 -3.1554 NA 1.17907 0.507049 -2.88478 -0.376053 -1.59759 NA 2.60632 2.4637 NA -2.86506 -0.192312 3.67446 2.12155 1.37286 1.93377 -1.54595 0.161167 0.466353 -2.28068 -1.98078 2.7484 2.75675 NA -0.419982 0.361321 -1.00806 -1.19762 2.20298 0.138909 NA 0.484007 -0.870724 -1.91041 0.643677 0.389884 1.1692 -0.492494 1.81618 1.63484 -1.47306 0.796054 1.41835 -0.553939 0.026142 0.987458 -0.599199 1.07613 NA 2.63976 -1.53062 1.11425 0.394642 1.07303 NA -0.636989 -0.0226031
ENSG00000129757 -0.432843 -0.276243 -0.664832 -1.03345 -1.40855 NA 1.02643 0.521103 NA -1.8646 -0.150956 -1.38869 -1.25055 -1.91782 -1.21764 0.848099 -0.393516 -0.361466 0.147482 0.099594 -5.12466 -0.450372 -0.904415 -0.369688 -3.00971 -0.688168 4.028 0.958212 -1.95862 -0.857602 -0.90626 -0.650424 -0.717902 0.236463 0.87724 -0.0499023 2.27772 -0.27256 -1.88926 -2.03657 1.601 -0.0206633 NA -1.15089 -0.654635 -0.329585 -1.09263 -0.337983 -2.17825 0.815952 -0.892137 -1.88981 1.40284 1.45128 -2.76792 18.1024 -0.214488 0.538208 0.284815 1.53976 -0.39715 NA 0.884006 1.1872 -2.63206 0.983865 1.27969 0.749074 -0.931325 0.633154 -0.36321 -0.123077 0.438689 -0.0267845 -0.387492 0.898236 1.10227 0.519915 -1.92102 -1.40494 2.57711 NA -0.201385 -0.35335 NA -1.0131 -1.33775 -1.54546 1.09311 2.40537 1.09454 0.293906 1.96762 -4.48505 -0.438198 0.401003 -1.9992 0.476872 NA 0.059649 1.75216 -0.299606 -0.572686 -2.00966 0.197684 -0.0320096 -1.77232 0.948083 -2.07987
ENSG00000129925 1.58717 0.710287 0.510115 -0.0665976 0.943035 -1.27002 1.11516 0.414922 NA -2.31984 -1.0687 -0.847038 0.126243 0.749614 1.10951 1.4685 0.143286 0.312431 -0.172841 -0.010894 1.17096 -0.508571 -0.340315 -0.233211 -0.303161 -0.827682 1.41124 1.54716 -0.507359 0.120285 -1.57003 -0.536575 1.94362 1.76945 -1.43221 2.63702 1.67585 -0.698993 0.69988 -0.517045 -0.495177 2.03492 -0.33402 1.41143 0.0242069 -2.55731 0.489347 1.09104 -0.282043 2.66555 0.00994627 NA 1.16141 -2.66435 0.273509 -0.0550501 -0.189289 NA 0.974215 0.273209 1.54123 NA -1.11221 1.97453 0.35626 5.74246 -0.335618 5.10417 0.899948 -0.405558 1.51305 1.01137 -1.44882 0.117034 -0.559545 0.0562172 -0.127846 -0.252654 -0.852011 -0.517381 3.19515 -0.565413 -0.251179 -0.840654 -0.793442 -1.51712 -0.103118 0.763868 -0.713966 1.01075 1.612 0.732198 -0.185026 -0.129989 -0.860341 1.81653 0.26384 0.414482 1.29952 -1.06025 0.235887 1.51954 0.558274 -1.24167 0.648374 -1.82023 NA 1.25129 -0.869794
ENSG00000129933 -0.791811 -0.671368 0.039459 -0.887032 -0.938595 -1.1922 0.499157 -2.31483 0.0337371 -2.61917 0.777956 1.89647 -1.7628 0.461433 -1.01874 -1.57993 -1.13994 -3.09304 3.49993 -0.689966 -2.51037 -0.0417988 -0.0526133 -0.710764 2.01134 -0.973814 -2.66432 -1.51131 -0.584947 -0.288688 -0.576589 0.879113 -1.31963 5.56958 -0.82572 1.94036 3.37549 0.570425 NA -0.934069 1.65999 -0.059722 -1.11233 -1.97057 1.45279 -2.97611 -2.25178 1.78569 -1.30684 -2.51478 NA -8.2508 -3.94377 -3.37283 3.63158 -2.54082 -2.12279 -4.72978 0.363088 2.09526 4.87076 -2.75919 0.118706 -2.17898 -0.860423 -2.03592 0.0531265 -1.95831 1.19997 -0.392767 -1.67775 0.837797 -0.203872 -0.691708 -0.0138334 -1.14813 -1.68459 -1.91661 NA 0.691205 -1.52845 -0.15812 0.980299 0.377019 0.891296 -0.342545 NA 0.190054 -2.267 0.278378 -1.85647 4.76023 -1.31568 -1.34397 -0.260148 0.608717 -1.16645 NA 0.443269 1.31483 -1.44692 1.20512 NA -0.101774 NA -2.17519 0.353465 0.887239 -0.685977
ENSG00000129993 0.512582 0.934792 0.95049 -0.944709 1.03061 -1.08443 1.93325 2.61687 NA 1.18858 1.63746 0.161281 0.683332 -1.00851 -0.454748 -0.231174 0.57541 -1.87752 1.02012 -0.147883 0.0950199 -0.69427 -0.902621 -1.75449 -1.11154 1.0098 -0.786543 0.2329 -1.1759 -0.854054 -1.16193 -2.08528 -0.271208 0.906264 -0.720028 -0.332351 0.764477 -0.451866 -0.204211 -1.59264 NA 2.21222 -3.13213 NA -0.792318 0.163676 1.58219 0.369945 -1.36797 4.51222 -2.43582 4.23835 3.54663 5.71705 0.16278 3.28602 1.34304 0.235856 -2.04075 0.693116 NA 0.973659 -0.20322 -0.047405 1.22024 0.26365 -0.0532335 0.543394 0.476779 1.57349 -1.5799 -1.44853 -0.174883 -0.488955 -0.777754 -0.222865 0.0244094 NA NA 0.940271 1.75106 1.06323 -0.553115 -0.174895 1.19818 0.0184068 -1.75623 -0.631569 0.844088 0.748881 -0.06777 -1.13107 0.5945 -1.35415 NA 0.887395 1.65765 -1.25091 1.1694 -0.0255397 NA -1.52869 2.28921 -1.21942 0.241948 1.12252 -1.14494 1.23144 0.124697
ENSG00000130005 0.820076 1.7528 2.05244 0.00245468 -0.698313 NA 0.187461 0.517677 NA 0.122896 0.0540044 -1.77225 -0.241024 0.23044 -1.46473 2.08571 -1.05859 0.859428 0.459168 0.139708 0.75191 0.912673 0.207295 0.619956 -0.0545894 0.765927 0.570186 0.678409 -0.196817 -0.502554 0.78507 -0.568291 -0.325889 1.67221 -0.189063 0.681922 -0.321579 -2.05504 1.45031 -1.28438 0.531718 0.927422 -0.046341 0.391507 -0.369553 NA -0.831086 -0.574338 -0.656733 -0.333148 -1.0496 4.70825 -1.36304 -0.542403 -0.703822 0.933709 1.06388 -0.538932 -2.20278 -2.525 -2.98084 -1.93937 0.161627 -0.0845945 1.9595 0.72108 1.69408 0.386062 1.79496 -1.38999 0.00688904 -1.55353 -0.851591 2.86517 2.37541 NA -2.43192 NA NA NA 0.451758 -1.02437 -0.9087 -0.6602 -0.437721 -1.01274 0.276554 0.0443349 0.686299 NA 1.21495 0.678474 -1.61369 1.75054 0.755876 -0.455478 -1.4566 NA -0.998124 0.532558 0.238651 NA 1.51089 -0.931819 NA 0.987263 1.42203 -0.584826 -1.0604
ENSG00000130024 0.385483 1.3771 0.536263 -0.848265 -1.22852 -0.760489 -1.20958 -1.1968 1.48984 -1.3775 -1.41937 0.70174 0.64334 0.860155 0.618755 -1.82662 -0.662138 -0.348143 1.49779 -1.11512 -0.930028 1.20881 1.34304 0.349817 -0.594186 0.00794843 -0.97155 0.284007 0.222985 2.05219 -1.81228 1.0202 0.141255 0.216186 1.56252 0.165826 -0.497803 -0.514593 2.47706 -0.211701 0.300568 NA 0.331342 1.72017 -4.54494 1.1933 -0.0163169 0.0077005 0.980664 -1.29638 NA 0.614945 1.50995 NA 0.674366 -0.301996 -1.05556 -1.09199 -1.41463 2.22373 -0.545981 0.430051 -0.321566 0.873948 -1.63925 -0.934419 1.61273 -0.703954 2.15651 -0.944339 0.281088 0.941317 1.60578 -1.22779 -0.254011 -2.39129 -2.7823 0.3644 NA 1.06741 0.784945 0.813584 -0.211574 1.0739 0.294211 0.35608 -1.43685 NA -0.49954 -2.75061 -0.249332 0.609961 0.162194 -0.435189 NA 1.15796 0.362135 1.38084 0.769403 -0.152259 -0.65589 -1.35362 1.50324 0.199341 -0.696404 2.06483 -0.177509 -0.0352459 -0.134104
ENSG00000130159 -0.833898 -1.19342 0.905521 1.31019 0.0178001 -0.430215 -0.886738 -1.41934 NA 0.977258 -1.04854 -0.279782 0.659195 0.574103 1.42402 0.501264 0.932483 -1.15665 1.43973 1.74162 -0.204234 -1.06901 0.0894386 -1.12861 0.14671 -0.553062 -0.263639 0.000999224 0.233701 -1.37906 0.11839 -0.493873 -1.8893 -1.42043 -0.354377 -0.465463 0.0795444 -0.175985 -0.634826 0.24777 0.28118 -1.71441 -0.581011 -1.06882 -0.956525 1.06683 0.508003 0.600158 -0.771537 0.419023 NA 8.42837 -6.71995 0.950034 2.04113 0.428377 -0.88829 NA -8.14446 -0.39257 1.63525 1.14536 0.919315 -0.258994 1.21069 0.0687465 -0.35124 0.141773 0.550124 0.103531 1.37843 2.68153 -0.0897481 -1.3131 -1.80104 0.285246 0.414019 -0.76962 -1.04828 -1.34409 -1.70643 -0.0875654 0.415697 1.06157 1.96146 2.12577 NA -2.28646 NA 1.04698 -1.72123 0.433609 0.185036 -0.497265 0.979889 -0.92375 0.173667 0.793219 -0.870066 -1.20966 -1.06831 0.140297 -0.668459 0.248334 0.768568 -1.93292 1.00018 -0.739694 -0.828199
ENSG00000130165 -0.807003 -1.02264 -0.886114 1.85704 -0.0550669 -0.531997 -0.253929 0.362489 NA 0.335069 0.0743156 -1.63687 0.688484 -0.445862 0.213723 -1.45127 -0.626671 0.644871 -1.38673 2.38883 0.378792 -1.16173 0.478476 -0.685907 -0.791293 0.28642 -1.05924 -0.371299 -0.194737 0.112358 0.922874 -2.72915 -0.611904 0.271718 0.601039 1.02778 0.653162 -0.166287 1.30594 0.765195 -1.35196 -0.775975 NA 0.826904 -0.42698 2.05639 0.0429627 0.0541205 -0.480121 0.92948 5.40344 -0.0931289 -6.42722 NA -0.634525 NA -1.96698 11.8861 -13.3984 0.70547 NA 1.1327 1.04599 -0.408251 1.56048 0.421177 -0.536245 0.163453 0.734023 -0.468801 -1.27386 1.93466 -0.14386 NA -2.09593 1.94246 1.54366 -0.562528 0.480996 -0.193966 1.4484 0.514697 -1.15122 -0.126635 -1.72641 -0.0108825 -1.1379 -0.280137 0.461479 -0.408765 -0.493707 -0.522188 0.663642 0.0752514 -0.147146 -3.24901 0.230029 NA -2.83985 -1.7969 -1.21034 0.603541 0.192098 NA NA -0.305047 -0.459556 -1.65881 -1.36841
ENSG00000130176 0.34465 2.93507 -0.407909 -1.75499 0.675788 1.15465 -0.577066 -0.555708 1.21747 1.28447 -0.629331 -0.641816 1.6224 0.0945385 1.4617 0.331301 -0.156979 0.286083 -2.00577 0.468478 -0.12228 0.23277 0.116928 -2.65113 0.712374 -0.673761 1.38044 -1.51676 -0.991299 0.154402 0.294916 0.00463209 0.908986 -0.194244 -0.447871 0.218997 -2.14359 0.0194602 0.663906 -0.601715 2.15518 2.20802 -1.40343 NA 0.0241057 1.3302 -0.225995 -0.341906 NA -1.23816 NA -16.2158 -41.9373 -1.90848 2.45743 2.84944 -5.12642 3.87411 0.599534 0.635651 0.699197 -1.53743 -2.06155 -1.78647 0.516506 -1.61735 -1.38045 -0.749 NA 0.381616 0.667085 0.0557273 -1.24558 NA -1.09286 2.08291 1.97866 NA 0.982719 0.179484 1.43772 -1.28813 0.207116 0.697055 0.381114 0.275104 NA 1.53517 -2.28704 -1.3441 0.349084 1.11029 -1.22963 1.17933 0.750487 0.181227 -0.178412 0.836699 -0.380156 0.0635629 0.149812 0.698572 -2.31012 -0.466804 -0.750009 -0.155886 1.62367 0.798377 0.16463
ENSG00000130177 1.78192 0.401636 -0.756476 0.640593 1.08497 -0.203107 -1.50097 0.719529 0.580052 2.15485 0.287412 1.74803 0.630492 -0.78712 0.406634 -0.566674 -0.620149 0.810717 -1.81991 -0.123593 5.08528 -0.0566821 -0.707809 1.43037 -0.990911 0.862362 -0.430606 0.374629 0.915186 -1.16203 -0.543272 -0.933205 0.150776 2.41458 -0.886215 -0.150273 0.617862 1.16693 1.33121 1.49816 -0.387546 0.22676 0.424704 -0.419762 1.12094 -1.01067 -0.0872854 -0.431399 3.91069 0.407864 3.56378 -1.89157 -2.22944 -2.70258 1.78794 -3.72573 -0.364284 -2.68548 -3.49023 -1.27025 -4.21147 -0.461291 -1.34291 0.106664 5.15636 1.21006 -0.525633 0.198331 -1.73458 -1.30047 1.41799 2.7169 0.311256 0.561573 -0.256738 1.14915 0.982545 -1.67119 -0.849638 -1.64578 -0.979688 2.03559 NA -1.37893 -0.446285 -1.33438 -0.0691972 0.029317 0.44341 0.115732 0.827601 2.51686 -4.50685 4.81415 1.96014 0.261323 -0.350375 NA -0.00630105 -0.425251 1.33165 0.00141515 -0.190204 -0.293765 0.584006 -0.810052 1.59701 -0.206209 0.779211
ENSG00000130193 -0.332162 -2.97707 -1.50895 0.0877063 0.425126 0.41854 -0.184792 -0.879903 NA 2.46838 -0.729265 0.138334 0.969729 1.35186 1.65377 -0.292864 -1.11659 -0.846439 0.270292 -0.335786 -2.65408 -1.56502 -0.52575 1.79146 0.99485 0.181906 -1.26496 -2.13779 -0.0837341 0.132027 0.578278 1.02952 -1.04085 -1.4012 -0.532078 0.284539 -1.1503 -0.549073 0.783887 -1.54844 1.44791 -0.425467 -1.66911 -2.77214 0.306604 -2.68163 -2.05627 2.6272 1.01688 -0.880113 -0.712257 -0.386446 0.0505377 0.246053 -2.65163 0.0858248 1.31312 NA NA 0.31303 0.340594 -2.20746 1.07643 1.17112 -2.99775 -0.185165 0.0324273 -0.966629 0.69916 -0.653032 1.52991 -0.456396 0.771676 -0.0175149 -0.517788 1.30501 0.34097 0.439748 -0.647681 -1.36943 -2.83976 -1.74952 0.773726 0.957292 -1.9479 2.09136 -1.10329 1.61165 -0.375422 -3.25854 0.888878 -0.409473 -0.155875 -0.200467 -1.24338 NA -0.4339 NA -0.778363 -0.758457 0.00853712 NA -0.293453 -2.59189 -0.555385 0.54438 1.67668 -0.00900414 -1.80694
ENSG00000130222 0.85514 1.21267 0.0155122 -0.981006 -1.09001 -1.02202 -0.915272 1.40566 -0.670363 0.649006 0.879721 0.325548 0.59218 -0.837421 0.34789 -1.47746 -1.58718 1.79198 0.378712 -0.974531 -1.62037 1.39452 -0.605615 1.59101 -1.31521 0.499 0.0410317 1.47411 0.994364 1.39278 -0.57995 -0.560741 0.523416 -0.145357 -1.4429 2.56633 0.217881 -0.0712198 -2.94749 0.777013 1.07478 0.344755 0.0647222 1.24962 NA -0.962533 0.415897 -1.79119 -2.41521 -2.79144 NA -3.1907 -0.513031 3.37646 2.59661 6.15208 NA NA 1.40445 0.828432 0.940488 0.973125 -1.00688 -0.673098 -1.09167 -1.03223 NA -0.442971 -0.876125 -0.313914 0.906137 0.615717 NA -1.47965 -0.808173 0.240171 NA 0.456649 -0.578281 -0.875699 0.518874 0.695324 -0.0890904 -0.636153 0.314213 0.83481 1.93507 -0.77533 -0.406427 1.17092 0.502577 -0.498546 1.04594 -1.26313 -2.41817 -0.69624 0.0459241 NA -0.119558 0.140016 1.27423 -0.481831 0.621613 0.380009 0.740734 0.526838 0.603535 0.0619861 0.841738
ENSG00000130255 1.08358 -1.07165 0.0690472 -0.544265 0.848589 -0.305971 0.983941 -1.1119 NA -0.958127 0.943689 -1.27331 -0.417189 0.637701 -0.357369 -1.0105 1.49149 2.01256 0.0284788 -0.432556 0.53444 0.905638 0.366305 0.577516 0.753988 0.342192 -0.582242 1.05485 0.503291 0.207707 -0.403897 0.882377 1.08415 0.828719 -0.206578 -1.56087 1.35149 -3.38284 -0.195054 -1.15176 NA 0.410214 1.71222 1.55299 0.675905 1.02211 -0.0554596 -0.919216 0.700678 -1.18344 -1.92443 -0.883638 1.65497 -2.09693 0.237034 NA -1.69306 1.96666 0.0604849 -0.246439 0.465888 0.658318 1.25339 -2.63342 -0.590366 0.939922 0.450257 NA -0.592725 1.01101 0.192568 -0.127751 -1.16816 0.926991 0.401691 -0.470553 NA -0.789267 -0.679669 -0.324787 -0.510879 0.898109 0.906769 0.880872 2.02617 -0.216111 0.431386 -0.931644 -0.800139 0.126801 -1.09901 0.044161 -1.46584 1.29111 -1.08296 0.336944 NA NA -0.71942 -1.27181 -0.329209 1.69237 NA 0.354338 -0.0273996 0.773867 -0.0595548 0.646121 -1.63391
ENSG00000130270 1.32649 1.21479 -0.935387 -0.361561 -1.34822 0.452455 0.869633 0.606913 0.300085 -0.362938 -0.145487 1.07639 -0.463342 -0.662927 1.42108 0.0466796 1.98194 -0.156665 0.131559 0.583893 -4.02683 0.208747 -0.145958 -0.267869 0.503423 0.640815 -1.36055 -2.81759 0.462984 0.611886 -0.706787 0.315408 0.365651 -0.624092 0.582574 -0.700557 0.473586 -1.17481 -1.70814 -0.00748244 -2.21036 0.618594 -1.39603 -1.49532 2.23534 -0.848849 -1.70293 -0.519537 -3.29165 1.54329 1.42278 -0.204057 -1.71619 2.01234 -2.10396 1.43068 -1.19288 1.796 -0.843762 -1.59832 -1.72997 0.769363 0.470381 -1.16649 -4.25471 -0.696831 0.502955 NA -1.63354 0.878751 -1.20022 -0.539511 -0.746663 2.0042 2.05163 NA NA 1.76565 -1.84954 -0.438172 -0.313984 1.7696 1.3666 0.900787 0.875227 -0.0691168 0.274167 0.914908 -0.64626 1.24024 0.650529 -1.41039 2.12608 -1.99141 -0.242255 1.49105 2.2045 -0.44754 1.25895 2.40414 -1.4905 0.122452 0.121812 0.887047 -0.30946 -0.467814 0.867983 -0.0431434 0.388454
ENSG00000130299 -0.397584 -0.618458 -2.03889 0.491574 -0.874603 -0.166425 -0.101616 0.271748 NA -1.18835 -0.159036 1.03314 0.667562 0.263321 -0.192081 -0.511739 0.683718 1.05964 0.716739 -1.13845 -1.29938 -1.55126 -0.109497 -0.712843 -0.817291 1.9503 -1.02006 -0.833059 0.938987 -1.15891 0.296185 -0.602179 -0.36305 -1.55473 1.2662 -1.36504 -0.408075 0.922623 0.0542705 -0.122203 0.0898716 1.30155 NA -0.548299 0.567362 -0.354639 1.07373 NA 3.05059 -1.80507 0.293943 -0.779227 NA -0.558257 -0.870881 NA 0.624779 0.103778 0.0847212 NA 0.827265 0.627013 0.538753 1.33732 -3.73855 0.1893 -0.813433 0.440359 1.75775 -0.278379 0.419197 -0.213189 -1.47348 0.0860924 -0.293844 -0.871573 -0.79623 1.33541 -0.620088 -0.354503 -2.13175 0.145269 1.11884 -0.157869 0.529025 NA 0.847077 -0.096877 -0.156632 0.994813 0.0186104 -1.76805 2.22137 -2.87644 -1.63811 0.906162 1.58359 -1.85248 0.494861 1.20255 0.588422 0.901052 -0.308331 -0.156697 -0.640025 0.662844 -0.904789 0.629469 2.05681
